,lon,lat
85670,151.62118583,-32.76469363
85671,146.38312105,-33.26712374
85672,151.11693069,-29.78384145
85673,148.66887749,-36.41632131
85674,153.38072175,-28.68364801
85675,150.93650423,-33.87296111
85676,146.8730308,-29.93710838
85677,150.89521097,-32.26213061
85678,147.13197986,-33.07644764
85679,151.25697984,-33.88942547
85680,142.73755879,-34.57111237
85681,144.16855527,-35.59482929
85682,148.68784939,-33.56812008
85683,151.17263455,-33.74299136
85684,148.62355483,-34.70465959
85685,146.3971749,-34.55035628
85686,150.70426248,-34.06292695
85687,149.19573588,-36.91529348
85688,152.53305124,-28.42638006
85689,150.1493313,-33.49328476
85690,152.19973293,-31.97652461
85691,151.75523291,-29.74892617
85692,144.32040093,-32.90433928
85693,146.65707493,-35.93204214
85694,142.04209591,-29.57827296
85695,144.96630256,-35.54678219
85696,159.06830597,-31.53066163
85697,153.29868175,-28.81777818
85698,153.01786828,-30.89806479
85699,150.2674817,-29.08578261
85700,151.47251206,-33.3618134
85701,147.82178657,-31.71702752
85702,148.66685603,-31.70348436
85703,152.4613558,-31.90500353
85704,150.91638562,-31.09559067
85705,147.35305779,-35.72840835
85706,151.68077114,-32.97766786
85707,149.01936087,-29.01076861
85708,148.17698064,-33.90020861
85709,151.08082961,-31.2230825
85710,143.45737666,-35.11884225
85711,149.04704089,-30.96451504
85712,145.54497946,-33.48634225
85713,147.22709253,-34.80966855
85714,146.71650207,-35.1993016
85715,151.20643019,-33.87519362
85716,148.93073086,-32.56434306
85717,151.28785032,-33.71747691
85718,146.37903157,-35.99374412
85719,151.20006378,-32.93671181
85720,147.9707738,-29.43529991
85721,153.53287848,-28.21035373
85722,149.2822777,-31.27299399
85723,142.39046449,-32.34980732
85724,148.03010264,-34.63763772
85725,149.97689401,-32.83592056
85726,151.79585546,-32.36488697
85727,149.85760662,-33.71501769
85728,151.27397539,-33.77573904
85729,150.81891262,-33.51655194
85730,150.03843351,-30.67141837
85731,150.11639711,-36.05600988
85732,148.84919342,-33.03098583
85733,150.38480388,-32.09541947
85734,150.84894742,-34.56541677
85735,149.89068451,-36.69839275
85736,151.27521168,-32.30846314
85737,150.97071646,-33.81652221
85738,150.46156977,-35.33318673
85739,151.51651631,-33.24591087
85740,147.59087808,-34.86140993
85741,152.84737327,-31.08531522
85742,143.72857421,-29.90854017
85743,142.06316508,-34.11394977
85744,151.58137396,-30.98962987
85745,150.64306648,-31.32812428
85746,149.84694558,-34.37875258
85747,149.4600853,-34.44610213
85748,153.5124831,-28.52910746
85749,152.6461742,-30.32323741
85750,153.1804278,-30.10442177
85751,153.20870984,-28.60041612
85752,150.82136858,-33.74523632
85753,149.81009871,-35.08719507
85754,150.7520129,-34.02697667
85755,151.19414266,-33.90641996
85756,149.23572006,-33.53254483
85757,151.21620712,-33.8293412
85758,147.65181753,-32.84815418
85759,151.04559927,-33.72721436
85760,150.24639789,-30.99833484
85761,148.67810766,-33.84956359
85762,150.33986093,-34.56886318
85763,149.25956919,-29.67566752
85764,149.78377642,-35.51143414
85765,150.97364115,-33.94237588
85766,152.89959049,-31.44790624
85767,151.75095112,-32.75584541
85768,146.74823283,-34.28642479
85769,149.59036808,-32.59912691
85770,148.04417028,-35.31790589
85771,151.71003815,-32.91171102
85772,149.2812412,-35.13991765
85773,148.00513391,-33.3850829
85774,150.5973822,-33.71655416
85775,152.05684941,-32.73686445
85776,148.13658261,-36.13315357
85777,150.97957762,-34.20882415
85778,150.74388899,-30.74408869
85779,151.13398821,-34.04800164
85780,151.95024587,-32.00478282
85781,153.37994483,-29.07304091
85782,151.08984264,-33.87406246
85783,149.25984273,-34.77911237
85784,152.51025708,-28.99901926
85785,145.71520305,-35.37236818
85786,152.80089759,-31.6161007
85787,147.24245757,-34.33019734
85788,150.889781,-32.03867969
85789,150.34808384,-28.62766658
85790,151.5421049,-32.7190079
85791,146.06120603,-34.55793591
85792,148.92809723,-30.45826147
85793,151.68465101,-30.19696343
85794,150.57998169,-34.17243733
85795,151.5680102,-33.1536484
85796,147.14897912,-35.23043546
85797,148.74896795,-34.42188263
85798,147.9866054,-32.03245002
85799,149.86871636,-31.42432644
85800,150.83938747,-33.91872919
85801,153.59367217,-28.66001669
85802,149.74438491,-31.8648806
85803,149.39700229,-32.05516064
85804,153.37041444,-28.34234257
85805,150.78137525,-34.53419606
85806,148.78084392,-36.0272205
85807,146.54355038,-34.7551126
85808,151.16448726,-32.55790967
85809,149.43887642,-30.21362788
85810,150.1187975,-35.88867547
85811,146.38160519,-31.5135916
85812,152.88044655,-30.4483812
85813,151.32835237,-33.50621216
85814,144.02540866,-35.07230421
85815,150.94193498,-33.70498516
85816,150.57073134,-30.33251693
85817,152.51090014,-32.19040986
85818,151.43356765,-33.28217908
85819,152.39899914,-31.52552921
85820,148.20760195,-32.69646347
85821,151.63793953,-32.91174796
85822,145.19038486,-34.17402523
85823,150.72542031,-34.19967341
85824,151.41419071,-33.45251749
85825,153.01130738,-30.49910138
85826,148.08948494,-35.0528433
85827,148.55991882,-29.55542735
85828,151.10868013,-33.70416169
85829,151.4751338,-32.8154296
85830,147.38538935,-32.28831445
85831,151.63496535,-33.06441988
85832,150.90138245,-33.62349382
85833,151.0336788,-33.93046918
85834,152.6404851,-28.75530372
85835,150.77945815,-33.7790784
85836,151.58246254,-32.51578203
85837,150.66902963,-32.37634321
85838,148.91066355,-34.83258744
85839,151.13034073,-33.96150457
85840,149.56133533,-32.35453657
85841,150.57262759,-29.70658934
85842,145.7543275,-32.67242226
85843,150.60518054,-34.86420398
85844,150.8115355,-34.08035039
85845,148.99025412,-35.03216438
85846,151.34590616,-32.83883315
85847,151.16714676,-31.49443895
85848,143.57334428,-34.63612735
85849,146.29175409,-35.45744797
85850,153.17782211,-29.47205832
85851,147.41429913,-29.14436027
85852,145.63297618,-35.7588822
85853,151.23532155,-33.93992175
85854,151.14412708,-33.88731972
85855,151.06876426,-30.17451326
85856,149.45207914,-35.25584222
85857,150.87946978,-33.97563465
85858,147.7938941,-33.97274848
85859,152.98145245,-28.5871178
85860,147.98752476,-35.76578402
85861,149.61272567,-28.96286521
85862,151.70769126,-29.39734989
85863,152.59415784,-30.90400327
85864,147.78974516,-30.65603691
85865,144.16564151,-31.37068557
85866,150.98895898,-33.39731206
85867,153.44084734,-28.84783997
85868,149.63853718,-33.08056467
85869,151.84049313,-32.54228672
85870,151.01825188,-33.86387747
85871,150.00775858,-33.3595979
85872,151.01899272,-34.04214737
85873,146.81204399,-30.79912572
85874,142.72566258,-33.5255156
85875,149.50433608,-33.82192828
85876,150.20048621,-35.74274367
85877,150.90228271,-33.90888771
85878,143.36700006,-31.5450625
85879,148.19058383,-35.53829144
85880,152.21683718,-32.39750583
85881,146.97977543,-33.60293529
85882,149.92824618,-32.37684296
85883,149.89158609,-31.03483857
85884,150.63643927,-33.90005405
85885,150.98770852,-33.74480102
85886,149.29608024,-35.69760052
85887,148.39046531,-36.48145827
85888,148.42507419,-31.43380856
85889,149.85507283,-36.41460377
85890,147.66330772,-35.27387248
85891,146.98769815,-35.60921092
85892,153.2156747,-29.78623645
85893,150.8846955,-34.41500485
85894,148.30772556,-34.29935633
85895,149.13413701,-31.87722293
85896,152.09604213,-28.61527519
85897,151.1373654,-33.59702427
85898,148.40967073,-33.51349757
85899,146.97235202,-34.77245645
85900,151.02019147,-33.80684578
85901,145.71201329,-29.3538873
85902,152.51088364,-32.35911528
85903,146.39446397,-32.06800508
85904,151.89134539,-32.73085895
85905,148.97339409,-33.743404
85906,149.44118339,-36.58214267
85907,152.34778489,-31.85264692
85908,150.55834151,-34.63936947
85909,145.12062466,-30.62377517
85910,150.04296334,-34.69446674
85911,150.76873251,-29.05030783
85912,150.42501031,-33.71830558
85913,150.12023837,-36.2084092
85914,148.36327439,-34.57054355
85915,146.99839022,-36.02435233
85916,150.78366431,-33.62466783
85917,150.91034538,-33.77017785
85918,150.91093459,-34.34690934
85919,152.90652878,-29.92516409
85920,151.48526309,-30.6295394
85921,150.68459604,-33.56489553
85922,150.7014553,-31.52766764
85923,150.62229769,-35.10219512
85924,151.08965117,-33.77921816
85925,148.73807708,-33.24112401
85926,145.91142224,-34.85099137
85927,150.31071485,-31.47141689
85928,148.92947782,-29.99273624
85929,152.55103878,-32.01180708
85930,150.69116745,-32.97467126
85931,151.60216794,-32.99890185
85932,146.51236227,-33.85073577
85933,150.54449414,-34.30771085
85934,147.5414861,-34.4400597
85935,149.67422312,-36.81723939
85936,151.21805057,-33.24257776
85937,152.54819124,-31.72783229
85938,145.70200335,-33.9358111
85939,153.07414863,-30.3490389
85940,149.88148114,-37.07074364
85941,150.42522663,-33.71737122
85942,152.83716032,-28.98862658
85943,147.15246018,-35.24051828
85944,151.75478735,-32.76508
85945,151.02692101,-33.85566666
85946,141.45979388,-31.96002123
85947,150.91736517,-31.09675151
85948,149.77822723,-35.51555354
85949,148.40544705,-33.51195263
85950,152.79882933,-31.61644896
85951,144.7501947,-36.09498282
85952,148.61719836,-32.25252545
85953,153.18055218,-30.10419578
85954,150.7598809,-34.57845246
85955,151.20912626,-33.87599202
85956,149.42916171,-30.22266023
85957,145.73208567,-35.36309378
85958,149.88148114,-37.07074364
85959,145.94737583,-30.09260942
85960,153.31316415,-28.42299003
85961,146.06210214,-34.28284922
85962,151.45013841,-33.26965186
85963,149.24934305,-33.51808804
85964,141.96357261,-34.07406526
85965,151.67069187,-30.51291735
85966,146.9389888,-36.05022007
85967,149.53150323,-32.34003582
85968,149.45653463,-34.4402226
85969,150.81154584,-34.07942457
85970,150.45629212,-35.35017083
85971,148.23184194,-35.29770367
85972,151.71782916,-29.41646534
85973,152.50984776,-32.18887143
85974,148.61081712,-36.42692832
85975,150.78334311,-33.76968699
85976,150.8977121,-32.18607742
85977,151.11121848,-29.7735078
85978,147.9707738,-29.43529991
85979,152.93564914,-29.68523929
85980,147.20593242,-33.92596393
85981,149.44779681,-35.2584977
85982,148.30337794,-34.31291419
85983,150.11460124,-36.0576706
85984,149.85815376,-29.46592173
85985,149.38161858,-31.56693574
85986,153.01506903,-30.8839418
85987,152.05753974,-32.7361938
85988,150.88121698,-34.43319797
85989,146.62552142,-32.88452597
85990,153.43718716,-28.83575983
85991,151.26226464,-33.44650722
85992,150.59503983,-34.86531381
85993,151.59736176,-33.01866493
85994,143.5087018,-35.12013069
85995,149.09889887,-33.28054051
85996,150.25587623,-30.998286
85997,146.39979633,-31.56385244
85998,146.37903157,-35.99374412
85999,147.38895761,-32.29284558
86000,148.40488922,-30.94077002
86001,150.15195636,-33.49314337
86002,144.96754346,-35.51745506
86003,151.1788221,-33.80288501
86004,151.27250097,-33.78735832
86005,151.00967525,-33.9554089
86006,146.38550588,-34.54603234
86007,151.12861377,-33.96619423
86008,147.543422,-34.44031599
86009,142.15799122,-30.41903813
86010,151.3710769,-32.67263846
86011,149.56137994,-34.65783721
86012,152.64765173,-31.84615512
86013,150.36989274,-34.53674034
86014,148.70938636,-33.83272256
86015,152.66696277,-30.32860332
86016,151.96303224,-31.99690173
86017,149.14171879,-36.2070741
86018,153.33685179,-29.42784707
86019,143.49016773,-31.53206862
86020,148.90154493,-34.83309715
86021,147.65412292,-33.27718094
86022,150.8010758,-33.65279171
86023,149.96545203,-32.81474982
86024,150.21536277,-35.7684368
86025,159.06830597,-31.53066163
86026,147.81906309,-31.71785608
86027,144.14725084,-35.52908139
86028,145.55500172,-33.49378777
86029,148.17907033,-33.13291719
86030,151.10595193,-33.70941043
86031,151.15710639,-33.86435088
86032,152.63627405,-30.99981788
86033,150.94953402,-33.71144886
86034,149.57891373,-33.41306459
86035,151.68145625,-32.97757341
86036,148.94144499,-32.53549117
86037,145.54181128,-35.6304508
86038,152.89967003,-31.44787869
86039,149.22739716,-35.37147959
86040,147.36455587,-35.13019972
86041,149.90075044,-36.88937861
86042,148.67118295,-31.70779673
86043,149.20018507,-36.91998479
86044,150.79007292,-31.76032176
86045,150.61778124,-29.02124865
86046,152.33466195,-31.86912779
86047,152.09604213,-28.61527519
86048,150.58094598,-30.33970967
86049,148.02207121,-34.63095969
86050,150.91963037,-33.93390653
86051,153.53405429,-28.20971801
86052,153.07162006,-30.34645648
86053,149.78867031,-30.33762598
86054,151.0733659,-33.96448954
86055,146.71833694,-35.19871408
86056,150.54292619,-34.30706611
86057,148.16883768,-33.8944279
86058,146.86520905,-29.93547798
86059,149.01936087,-29.01076861
86060,142.39046449,-32.34980732
86061,151.58180832,-30.99087269
86062,151.62104113,-32.765249
86063,145.82629843,-31.48578104
86064,142.73755879,-34.57111237
86065,149.5894049,-32.59727669
86066,150.69098599,-35.0403954
86067,150.00062697,-36.41396855
86068,151.16572888,-32.5539578
86069,150.3784178,-32.09155058
86070,150.69971622,-33.75633715
86071,147.13333572,-34.80792815
86072,153.29957688,-28.81481083
86073,151.12060675,-34.04139169
86074,153.59316217,-28.66065272
86075,147.99177473,-35.78183621
86076,151.69406386,-29.0455183
86077,150.60208899,-34.1786719
86078,151.72144916,-32.60064631
86079,150.60655509,-29.55566182
86080,143.67154276,-29.86333853
86081,151.30717622,-33.65819035
86082,148.24056358,-32.23539742
86083,147.34815313,-35.7384425
86084,152.60268912,-28.70654702
86085,148.00225068,-33.38509973
86086,144.29481995,-32.92240967
86087,149.50433608,-33.82192828
86088,151.14983693,-31.38196741
86089,149.28571046,-31.27084207
86090,146.00795558,-35.9769993
86091,146.37639222,-33.30575155
86092,151.87701817,-29.98206706
86093,151.18669313,-32.9427476
86094,150.71352216,-33.57025464
86095,151.47089611,-33.35946045
86096,151.2354492,-33.94124586
86097,147.18504631,-31.55785183
86098,153.23352778,-28.61893741
86099,148.92953475,-30.38184871
86100,151.51339808,-33.11311783
86101,150.6649561,-31.44587886
86102,152.95542481,-30.66528758
86103,143.60171938,-34.6422734
86104,151.07939063,-30.99873558
86105,149.44118339,-36.58214267
86106,146.88053454,-34.37341121
86107,151.41685166,-33.45304154
86108,152.21751,-32.39909876
86109,148.12036785,-30.02947568
86110,150.94341552,-33.87852831
86111,150.83785292,-34.69184703
86112,150.9178009,-33.76937672
86113,153.37984834,-29.07235015
86114,148.74743819,-33.25956974
86115,147.59212199,-34.86666852
86116,153.56757544,-28.84463503
86117,147.48964737,-30.4829668
86118,148.99063811,-35.03129996
86119,151.14112846,-33.90640382
86120,151.19701645,-33.73727617
86121,150.90713018,-34.35487428
86122,153.2156747,-29.78623645
86123,151.53250879,-33.23604783
86124,151.89192998,-32.72732009
86125,141.97684354,-29.42812153
86126,145.94546385,-34.74034139
86127,147.93825216,-30.80567443
86128,150.30850235,-33.68205218
86129,151.06454792,-33.77902445
86130,151.02538503,-33.91130127
86131,147.13625157,-33.08063346
86132,150.02214342,-35.18853554
86133,146.55942795,-34.75378405
86134,150.73701039,-34.03978913
86135,152.02016763,-29.04893811
86136,151.47503882,-32.81544668
86137,150.69116745,-32.97467126
86138,148.55991882,-29.55542735
86139,151.08586577,-29.30871483
86140,149.99501594,-34.7125964
86141,145.62500179,-35.84507971
86142,153.3876591,-28.32641572
86143,150.84913378,-34.56408833
86144,148.75021498,-36.01275552
86145,149.72312051,-31.86036021
86146,150.00007021,-33.39164347
86147,147.9821344,-32.03919033
86148,152.97346429,-31.11049055
86149,152.19181786,-30.39827808
86150,151.09348931,-33.87036535
86151,150.54022263,-29.86143323
86152,142.2052068,-34.17083423
86153,152.53241666,-28.42433993
86154,149.29608024,-35.69760052
86155,146.98905459,-35.6124289
86156,149.84829106,-34.37736572
86157,152.54976156,-32.01228486
86158,148.55927238,-34.05062238
86159,151.01057782,-33.73458673
86160,150.11908756,-36.2125136
86161,152.52583661,-31.41442739
86162,149.27100227,-31.9730188
86163,150.86803309,-33.56720442
86164,151.0993752,-33.82055809
86165,149.74898698,-35.07617083
86166,150.0291665,-30.69585089
86167,148.25617642,-36.37791214
86168,152.72677656,-31.44652103
86169,151.28495542,-33.74058821
86170,148.08875791,-35.05159249
86171,152.98588029,-28.58718602
86172,150.09017842,-35.9126099
86173,153.04758476,-28.86121796
86174,150.87946124,-33.88450806
86175,152.46242113,-31.90129499
86176,148.75442354,-34.45338146
86177,150.34658709,-28.6350754
86178,151.13216246,-33.76807404
86179,151.1294449,-30.08653542
86180,149.67422312,-36.81723939
86181,151.34420311,-32.84037865
86182,151.3284902,-33.50650106
86183,150.96649004,-33.82160414
86184,147.6529659,-32.85343171
86185,146.96748043,-33.60568944
86186,151.64186508,-33.07758487
86187,151.68268734,-32.90260957
86188,152.56456829,-30.77493606
86189,150.50510269,-35.24207286
86190,151.48628646,-30.6279563
86191,147.41429913,-29.14436027
86192,151.84698431,-32.39709739
86193,150.85396855,-34.00792191
86194,151.19577309,-33.90633384
86195,149.71921095,-34.7462311
86196,152.82535714,-31.07665084
86197,151.74342533,-29.73824103
86198,153.56262798,-28.34154064
86199,150.34962056,-35.56212564
86200,149.04887703,-30.94963924
86201,149.18051658,-34.14524554
86202,148.19114665,-32.69869227
86203,147.92245204,-34.25802793
86204,149.08328711,-33.65650226
86205,148.6682518,-33.58844038
86206,146.65514429,-35.91996556
86207,144.81265393,-34.49047294
86208,148.29405457,-31.65702365
86209,145.65390076,-34.02352513
86210,151.10523715,-33.62981608
86211,146.56707833,-34.09017914
86212,148.05584609,-35.31351422
86213,148.84270242,-36.40278325
86214,149.81303385,-29.93934437
86215,147.26013106,-34.32787468
86216,151.54181127,-32.71872352
86217,150.69252817,-32.38425355
86218,150.72339683,-30.76635975
86219,151.21703497,-33.83016335
86220,150.26765606,-34.6419163
86221,149.63530244,-28.96098886
86222,153.17935977,-29.47292574
86223,150.59726816,-33.71642778
86224,150.17860111,-35.83439725
86225,149.4024538,-32.79229187
86226,150.89217138,-33.68956908
86227,150.84086349,-33.75304863
86228,153.11797339,-30.27914501
86229,147.70300246,-35.32034046
86230,146.25314295,-35.44263911
86231,148.19058383,-35.53829144
86232,146.53386939,-30.80240664
86233,145.45081272,-29.81719303
86234,150.80917606,-34.48303219
86235,148.41907567,-34.59490055
86236,150.9386986,-33.40844376
86237,153.50970952,-28.53821512
86238,148.53235665,-31.34017472
86239,148.92099008,-33.02744871
86240,145.82492495,-35.66409858
86241,151.00475178,-33.80852625
86242,152.30435551,-29.13592974
86243,151.67414964,-30.21687951
86244,150.7333636,-34.86298584
86245,150.97903369,-34.20996141
86246,151.84021768,-31.30353997
86247,149.88889891,-36.69511489
86248,151.08695812,-33.91789457
86249,150.63586688,-33.90604493
86250,150.60765589,-35.11282447
86251,150.06045494,-33.07880697
86252,149.67678389,-33.09352537
86253,152.51088364,-32.35911528
86254,150.44351837,-34.46995888
86255,152.30775186,-32.11236017
86256,152.95947778,-30.4707227
86257,147.79009895,-33.94833697
86258,151.04165199,-34.03503428
86259,151.25779402,-33.89016179
86260,145.67566931,-32.67494506
86261,152.14822134,-32.70859668
86262,149.28068649,-35.14149597
86263,151.75209436,-32.92112702
86264,151.53274722,-32.42881871
86265,151.61727862,-32.93219348
86266,152.50150245,-28.94504693
86267,150.19564014,-35.71002414
86268,150.83738056,-33.94008226
86269,150.01769394,-31.386778
86270,151.22072624,-33.23729905
86271,149.85730527,-33.71674987
86272,144.84579299,-35.8084849
86273,148.69204764,-32.80673651
86274,149.10143274,-29.72332721
86275,149.25236565,-34.78423054
86276,142.72566258,-33.5255156
86277,152.36932219,-31.63751451
86278,152.91532088,-29.92687798
86279,149.85487579,-32.3608412
86280,146.37997163,-32.08319008
86281,151.35171813,-33.41540331
86282,152.71912247,-29.55010754
86283,151.01223883,-33.96746651
86284,153.56757544,-28.84463503
86285,146.06404804,-34.2831844
86286,151.03635367,-31.08075935
86287,152.14461766,-32.71321236
86288,149.22433838,-35.43871734
86289,149.57980588,-33.41192129
86290,143.36700006,-31.5450625
86291,152.70369385,-31.44358028
86292,147.36477491,-35.13052219
86293,151.6355786,-32.91070432
86294,148.29405457,-31.65702365
86295,143.45737666,-35.11884225
86296,150.57660699,-35.07344209
86297,153.181637,-30.09781983
86298,150.11915878,-36.21222298
86299,151.03614906,-33.72739807
86300,146.9389888,-36.05022007
86301,148.54197666,-34.13970811
86302,149.81303385,-29.93934437
86303,150.85872735,-34.46746164
86304,144.97215646,-35.51809047
86305,151.67078063,-30.51287036
86306,141.45979388,-31.96002123
86307,151.21608788,-33.8298795
86308,147.71984824,-32.99248969
86309,145.96326768,-30.1221137
86310,153.53287848,-28.21035373
86311,149.26765803,-34.85204572
86312,151.47293253,-33.3620824
86313,151.16649331,-32.55369049
86314,148.62767229,-36.43156827
86315,152.46438257,-31.90114636
86316,150.30854129,-33.68183613
86317,150.82305802,-33.7448438
86318,148.9493511,-32.56611222
86319,141.96583854,-34.07442372
86320,149.83258003,-36.9226693
86321,151.13017584,-30.07621157
86322,148.1118482,-30.03289879
86323,149.27779649,-31.27154008
86324,151.71178354,-29.3772578
86325,150.25411074,-30.99800717
86326,152.96173922,-30.46622907
86327,150.50097128,-34.36704675
86328,145.83702452,-31.4874991
86329,148.19654619,-35.30669428
86330,150.87044602,-32.03890264
86331,151.0206106,-33.85823794
86332,150.20330449,-35.7180877
86333,149.15020372,-33.43401611
86334,149.57861032,-32.60933213
86335,150.71571441,-34.06598458
86336,147.24462907,-34.32923265
86337,152.94158357,-29.6865518
86338,151.41343092,-33.4529409
86339,146.00728632,-35.97094007
86340,148.17976451,-33.1337773
86341,149.71863774,-34.74524621
86342,153.02513551,-30.90106169
86343,148.69920036,-33.83242047
86344,148.59308881,-32.2513306
86345,146.37805836,-34.95327126
86346,151.62098859,-32.76517976
86347,152.98445094,-29.10540946
86348,159.06830597,-31.53066163
86349,150.87343089,-29.64444024
86350,151.14260104,-33.90954515
86351,149.61714509,-28.97488482
86352,152.51100429,-32.35857016
86353,149.2011085,-36.91531641
86354,153.33421507,-29.42720412
86355,152.89946519,-31.44778298
86356,144.81925098,-34.48731487
86357,151.33942037,-32.84375343
86358,150.86433781,-33.96271584
86359,144.7501947,-36.09498282
86360,146.38312105,-33.26712374
86361,147.17469957,-31.54752973
86362,150.71840518,-33.74425861
86363,148.01995941,-34.62563772
86364,144.16586698,-35.59396468
86365,145.54968699,-33.49167921
86366,148.80579764,-36.20230296
86367,151.75149077,-29.74795034
86368,148.4013041,-30.9380759
86369,150.46431468,-35.32920549
86370,141.97866462,-29.59988409
86371,147.9840098,-32.02849713
86372,151.21760121,-33.74392157
86373,146.4510867,-34.61309717
86374,150.90807214,-33.77080519
86375,149.78867031,-30.33762598
86376,149.85423921,-29.46476329
86377,153.29926929,-28.8150576
86378,151.4880216,-33.09599401
86379,150.14987394,-33.4932096
86380,149.71503823,-31.82628888
86381,150.68500908,-31.45222534
86382,150.60549518,-34.86362484
86383,152.84372125,-31.08485675
86384,151.08035143,-34.02730093
86385,147.21094088,-33.92376982
86386,151.76124479,-32.92318567
86387,149.97677864,-32.86276261
86388,145.63531014,-35.64229033
86389,146.86927451,-29.96012373
86390,151.1046573,-33.81311155
86391,150.33919759,-28.69861492
86392,150.83197136,-34.69240168
86393,153.10201784,-30.30384076
86394,153.50776444,-28.53563859
86395,149.7830623,-35.51019838
86396,147.13514825,-33.07663627
86397,150.36389343,-34.53782162
86398,147.22709253,-34.80966855
86399,151.29545667,-33.68762138
86400,148.91056368,-34.83380747
86401,151.96490356,-32.00113419
86402,152.54290117,-28.4631566
86403,142.39046449,-32.34980732
86404,150.44060691,-30.15357406
86405,150.5927435,-33.71084191
86406,152.98507776,-28.58720907
86407,146.65946605,-35.60106847
86408,148.18909395,-35.54012194
86409,151.2356904,-33.94083164
86410,147.9707738,-29.43529991
86411,150.67476978,-33.77051884
86412,151.59841628,-31.00578064
86413,148.74913843,-33.2668116
86414,149.02660777,-29.87532856
86415,149.45704231,-34.43632883
86416,144.29481995,-32.92240967
86417,151.31607159,-33.63826433
86418,150.8967076,-32.26220729
86419,147.58660768,-34.86130328
86420,149.85714537,-33.71364491
86421,149.15195123,-32.27424528
86422,147.00840372,-35.61573448
86423,150.88662823,-34.41161868
86424,152.79395291,-31.61903714
86425,150.90645718,-33.66127249
86426,151.09039373,-33.9158901
86427,147.99221051,-33.38464742
86428,151.67787662,-32.39532235
86429,152.90084991,-30.71085669
86430,143.20128644,-30.09710393
86431,147.33512675,-32.25859331
86432,146.37903157,-35.99374412
86433,152.04419742,-32.72760398
86434,151.87858521,-32.74201761
86435,147.54715292,-34.4395403
86436,153.37013834,-28.34218326
86437,148.29365878,-34.31230219
86438,149.09758038,-33.27668115
86439,150.96178844,-33.81224725
86440,149.88332096,-37.07342949
86441,149.37482854,-35.22951484
86442,150.83493332,-34.02642501
86443,149.81503123,-36.69114548
86444,151.6624332,-33.00606278
86445,150.91355598,-31.09548502
86446,151.14420128,-33.74272062
86447,151.51549997,-33.24642315
86448,151.06414575,-33.3816166
86449,152.5545212,-28.89103028
86450,148.23958057,-32.23672501
86451,146.72362448,-35.19767948
86452,149.13244898,-36.22399452
86453,150.5599038,-34.0695861
86454,153.59205215,-28.66048332
86455,150.92720685,-33.92811771
86456,151.27298588,-33.79051874
86457,149.1680989,-31.81767275
86458,153.38048885,-29.07203153
86459,151.20820357,-33.87564762
86460,147.79806099,-33.98988964
86461,149.96330706,-32.09233571
86462,151.04568757,-30.61737596
86463,146.38213636,-31.77990701
86464,152.6185426,-31.91592307
86465,142.73755879,-34.57111237
86466,150.65941626,-33.53503693
86467,142.21633198,-34.16931595
86468,151.37251669,-32.6681973
86469,150.66902963,-32.37634321
86470,150.90281779,-33.71661452
86471,148.00425536,-35.79079581
86472,153.0401869,-28.85699643
86473,150.91717909,-34.33483896
86474,150.00553433,-36.41415494
86475,145.9045855,-34.84776651
86476,152.92141359,-29.92486201
86477,151.6899232,-30.19904947
86478,149.91205487,-34.50796657
86479,148.36118319,-34.56892848
86480,148.12505613,-35.06020839
86481,145.73602759,-32.63923116
86482,151.59207034,-33.00393111
86483,148.67118295,-31.70779673
86484,151.17724015,-33.80142514
86485,150.03699466,-30.68574164
86486,149.07425603,-33.67216013
86487,151.11822579,-29.77520501
86488,152.34603158,-31.82195724
86489,150.5507809,-29.85507824
86490,153.18590047,-29.49991176
86491,150.83404216,-34.56846508
86492,150.60104582,-34.22203749
86493,152.09604213,-28.61527519
86494,149.01311074,-29.01298767
86495,151.32468083,-33.50699286
86496,147.72147879,-35.33610008
86497,151.00437629,-33.81040231
86498,150.00795897,-33.36275114
86499,151.28329312,-33.74774581
86500,151.15222836,-33.01457518
86501,146.72152595,-33.90586398
86502,152.72898254,-29.57183587
86503,150.63187458,-35.10760157
86504,151.12771376,-33.96684805
86505,150.11460124,-36.0576706
86506,148.55406296,-29.58259895
86507,145.72685322,-35.36357846
86508,149.42916171,-30.22266023
86509,148.83604646,-32.9973286
86510,148.76593674,-34.45062366
86511,149.91208637,-35.02282681
86512,151.25721666,-33.88988517
86513,149.4946463,-33.86300039
86514,147.1486951,-35.22941487
86515,148.57652264,-33.56260548
86516,153.43718716,-28.83575983
86517,151.10664782,-33.68722717
86518,151.15290471,-33.86733414
86519,144.16564151,-31.37068557
86520,152.57257543,-30.88319569
86521,148.92809723,-30.45826147
86522,150.34182789,-31.41896943
86523,147.81844403,-31.71626514
86524,152.66788982,-30.33237517
86525,150.38901115,-32.09275766
86526,153.23971336,-28.61282604
86527,150.80922554,-34.08633657
86528,142.7279872,-33.41550735
86529,150.19746692,-35.81562795
86530,152.51174337,-32.16969733
86531,152.02571168,-29.05198684
86532,151.1206789,-29.29575414
86533,151.14727112,-31.38184543
86534,143.57334428,-34.63612735
86535,151.06581611,-33.7839898
86536,150.97076323,-33.72994715
86537,150.70927477,-29.05144482
86538,146.658746,-35.95416692
86539,150.77879762,-31.72564319
86540,147.35076133,-35.74028455
86541,150.51453785,-29.54599656
86542,149.92781694,-36.84127505
86543,149.5881986,-32.35881163
86544,148.17147774,-33.89609857
